date_of_infraction,infraction_code,infraction_description,set_fine_amount,location2
20220207,3,PARK ON PRIVATE PROPERTY,30,75 QUEENS WHARF RD
20220207,3,PARK ON PRIVATE PROPERTY,30,2629 LAWRENCE AVE E
20220207,3,PARK ON PRIVATE PROPERTY,30,75 QUEENS WHARF RD
20220207,3,PARK ON PRIVATE PROPERTY,30,75 QUEENS WHARF RD
20220207,3,PARK ON PRIVATE PROPERTY,30,75 QUEENS WHARF RD
20220207,3,PARK ON PRIVATE PROPERTY,30,75 QUEENS WHARF RD
20220207,3,PARK ON PRIVATE PROPERTY,30,75 QUEENS WHARF RD
20220207,3,PARK ON PRIVATE PROPERTY,30,75 QUEENS WHARF RD
20220207,3,PARK ON PRIVATE PROPERTY,30,100 ROWENA DR
20220207,3,PARK ON PRIVATE PROPERTY,30,75 QUEENS WHARF RD
20220207,3,PARK ON PRIVATE PROPERTY,30,921 PROGRESS AVE
20220207,3,PARK ON PRIVATE PROPERTY,30,202 JARVIS ST
20220207,3,PARK ON PRIVATE PROPERTY,30,61 GRENOBLE DR
20220207,3,PARK ON PRIVATE PROPERTY,30,61 GRENOBLE DR
20220207,3,PARK ON PRIVATE PROPERTY,30,61 GRENOBLE DR
20220207,3,PARK ON PRIVATE PROPERTY,30,265 CASSANDRA BLVD
20220207,3,PARK ON PRIVATE PROPERTY,30,2075 BAVIEW AVE
20220207,3,PARK ON PRIVATE PROPERTY,30,576 FRONT ST W
20220207,3,PARK ON PRIVATE PROPERTY,30,576 FRONT ST W
20220207,3,PARK ON PRIVATE PROPERTY,30,1201 MIDLAND AVE
20220207,3,PARK ON PRIVATE PROPERTY,30,576 FRONT ST W
20220207,3,PARK ON PRIVATE PROPERTY,30,576 FRONT ST W
20220207,3,PARK ON PRIVATE PROPERTY,30,350 QUEENS QUAY W
20220207,3,PARK ON PRIVATE PROPERTY,30,160 CHALKFARM DR
20220207,3,PARK ON PRIVATE PROPERTY,30,350 QUEENS QUAY W
20220207,3,PARK ON PRIVATE PROPERTY,30,1501 WOODBINE AVE
20220207,3,PARK ON PRIVATE PROPERTY,30,1501 WOODBINE AVE
20220207,3,PARK ON PRIVATE PROPERTY,30,3086 BAYVIEW AVE
20220207,3,PARK ON PRIVATE PROPERTY,30,2075 BAYVIEW AVE
20220207,3,PARK ON PRIVATE PROPERTY,30,10 OAKBURN CRES
20220207,3,PARK ON PRIVATE PROPERTY,30,88 ERSKINE AVE
20220207,3,PARK ON PRIVATE PROPERTY,30,88 ERSKINE AVE
20220207,3,PARK ON PRIVATE PROPERTY,30,3330 DANFORTH AVE
20220207,3,PARK ON PRIVATE PROPERTY,30,3330 DANFORTHA VE
20220207,3,PARK ON PRIVATE PROPERTY,30,50 MATILDA ST
20220207,3,PARK ON PRIVATE PROPERTY,30,50 MATILDA ST
20220207,3,PARK ON PRIVATE PROPERTY,30,50 MATILDA ST
20220207,3,PARK ON PRIVATE PROPERTY,30,50 MATILDA ST
20220207,3,PARK ON PRIVATE PROPERTY,30,50 MATILDA ST
20220207,3,PARK ON PRIVATE PROPERTY,30,200 QUEEN'S QUAY EAST
20220208,3,PARK ON PRIVATE PROPERTY,30,70 CLIPPER RD
20220208,3,PARK ON PRIVATE PROPERTY,30,60 CLIPPER RD
20220208,3,PARK ON PRIVATE PROPERTY,30,48 MUNRO ST
20220208,3,PARK ON PRIVATE PROPERTY,30,2350 FINCH AVE W
20220208,3,PARK ON PRIVATE PROPERTY,30,2350 FINCH AVE W
20220208,3,PARK ON PRIVATE PROPERTY,30,3039 FINCH AVE W
20220208,3,PARK ON PRIVATE PROPERTY,30,125 PARKWAY FOREST DR
20220208,3,PARK ON PRIVATE PROPERTY,30,2350 FINCH AVE W
20220208,3,PARK ON PRIVATE PROPERTY,30,50 RUDDINGTON DR
20220208,3,PARK ON PRIVATE PROPERTY,30,50 RUDDINGTON DR
20220208,3,PARK ON PRIVATE PROPERTY,30,3039 FINCH AVE W
20220208,3,PARK ON PRIVATE PROPERTY,30,2350 FINCH AVE W
20220208,3,PARK ON PRIVATE PROPERTY,30,3049 FINCH AVE W
20220208,3,PARK ON PRIVATE PROPERTY,30,3049 FINCH AVE W
20220208,3,PARK ON PRIVATE PROPERTY,30,160 CHALKFARM DR
20220208,3,PARK ON PRIVATE PROPERTY,30,160 CHALKFARM DR
20220208,3,PARK ON PRIVATE PROPERTY,30,2350 FINCH AVE W
20220208,3,PARK ON PRIVATE PROPERTY,30,2350 FINCH AVE W
20220208,3,PARK ON PRIVATE PROPERTY,30,85 QUEENS WHARF RD
20220208,3,PARK ON PRIVATE PROPERTY,30,170 CHALKFARM DR
20220208,3,PARK ON PRIVATE PROPERTY,30,170 CHALKFARM DR
20220208,3,PARK ON PRIVATE PROPERTY,30,85 QUEENS WHARF RD
20220208,3,PARK ON PRIVATE PROPERTY,30,85 QUEENS WHARF RD
20220208,3,PARK ON PRIVATE PROPERTY,30,85 QUEENS WHARF RD
20220208,3,PARK ON PRIVATE PROPERTY,30,180 CHALKFARM DR
20220208,3,PARK ON PRIVATE PROPERTY,30,3978 CHESSWOOD DR
20220208,3,PARK ON PRIVATE PROPERTY,30,2350 FINCH AVE W
20220208,3,PARK ON PRIVATE PROPERTY,30,190 CHALKFARM DR
20220208,3,PARK ON PRIVATE PROPERTY,30,2350 FINCH AVE W
20220208,3,PARK ON PRIVATE PROPERTY,30,444 LUMSDEN AVE
20220208,3,PARK ON PRIVATE PROPERTY,30,200 CHALKFARM DR
20220208,3,PARK ON PRIVATE PROPERTY,30,18 STAFFORD STREET
20220208,3,PARK ON PRIVATE PROPERTY,30,4001 LESLIE ST
20220208,3,PARK ON PRIVATE PROPERTY,30,444 LUMSDEN AVE
20220208,3,PARK ON PRIVATE PROPERTY,30,444 LUMSDEN AVE
20220208,3,PARK ON PRIVATE PROPERTY,30,444 LUMSDEN AVE
20220208,3,PARK ON PRIVATE PROPERTY,30,208 QUEENS QUAY W
20220208,3,PARK ON PRIVATE PROPERTY,30,444 LUMSDEN AVE
20220208,3,PARK ON PRIVATE PROPERTY,30,10 ARBORDELL RD
20220208,3,PARK ON PRIVATE PROPERTY,30,5 HANNA AVE
20220208,3,PARK ON PRIVATE PROPERTY,30,2360 MIDLAND AVE
20220208,3,PARK ON PRIVATE PROPERTY,30,5 HANNA AVE
20220208,3,PARK ON PRIVATE PROPERTY,30,5 HANNA AVE
20220208,3,PARK ON PRIVATE PROPERTY,30,2000 SHEPPARD AVE W
20220208,3,PARK ON PRIVATE PROPERTY,30,2360 MIDLAND AVE
20220208,3,PARK ON PRIVATE PROPERTY,30,1901 SHEPPARD AVE WEST
20220208,3,PARK ON PRIVATE PROPERTY,30,460 SILVERSTONE DRIVE
20220208,3,PARK ON PRIVATE PROPERTY,30,36 HOWARD PARK AVE
20220208,3,PARK ON PRIVATE PROPERTY,30,600 FLEET ST
20220208,3,PARK ON PRIVATE PROPERTY,30,600 FLEET ST
20220208,3,PARK ON PRIVATE PROPERTY,30,60 PAVANE LINKWAY
20220208,3,PARK ON PRIVATE PROPERTY,30,60 PAVANE LINKWAY
20220208,3,PARK ON PRIVATE PROPERTY,30,600 FLEET ST
20220208,3,PARK ON PRIVATE PROPERTY,30,600 FLEET ST
20220208,3,PARK ON PRIVATE PROPERTY,30,600 FLEET ST
20220208,3,PARK ON PRIVATE PROPERTY,30,60 PAVANE LINKWAY
20220208,3,PARK ON PRIVATE PROPERTY,30,60 PAVANE LINKWAY
20220208,3,PARK ON PRIVATE PROPERTY,30,1901 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,1901 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,1901 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,1901 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,1901 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,1901 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,1901 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,1901 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,21 WIDMER ST
20220208,3,PARK ON PRIVATE PROPERTY,30,2417 FINCH AVENUE WEST
20220208,3,PARK ON PRIVATE PROPERTY,30,2770 JANE ST
20220208,3,PARK ON PRIVATE PROPERTY,30,275 CASSANDRA BOULEVARD
20220208,3,PARK ON PRIVATE PROPERTY,30,1901 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,1901 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,1901 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,1901 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,1001 SANDHURST CIR
20220208,3,PARK ON PRIVATE PROPERTY,30,2421 FINCH AVENUE WEST
20220208,3,PARK ON PRIVATE PROPERTY,30,1901 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,1001 SANDHURST CIR
20220208,3,PARK ON PRIVATE PROPERTY,30,1901 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,20 BLUE JAYS WAY
20220208,3,PARK ON PRIVATE PROPERTY,30,1901 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,1001 SANDHURST CIR
20220208,3,PARK ON PRIVATE PROPERTY,30,20 BLUE JAYS WAY
20220208,3,PARK ON PRIVATE PROPERTY,30,1901 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,15 LEGION RD
20220208,3,PARK ON PRIVATE PROPERTY,30,20 BLUE JAYS WAY
20220208,3,PARK ON PRIVATE PROPERTY,30,1001 SANDHURST CIR
20220208,3,PARK ON PRIVATE PROPERTY,30,1901 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,15 LEGION RD
20220208,3,PARK ON PRIVATE PROPERTY,30,15 LEGION RD
20220208,3,PARK ON PRIVATE PROPERTY,30,15 LEGION RD
20220208,3,PARK ON PRIVATE PROPERTY,30,25 SAN ROMANOWAY
20220208,3,PARK ON PRIVATE PROPERTY,30,1001 SANDHURST CIR
20220208,3,PARK ON PRIVATE PROPERTY,30,1901 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,15 LEGION RD
20220208,3,PARK ON PRIVATE PROPERTY,30,1001 SANDHURST CIR
20220208,3,PARK ON PRIVATE PROPERTY,30,15 LEGION RD
20220208,3,PARK ON PRIVATE PROPERTY,30,1901 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,1001 SANDHURST CIR
20220208,3,PARK ON PRIVATE PROPERTY,30,1901 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,1001 SANDHURST CIR
20220208,3,PARK ON PRIVATE PROPERTY,30,1001 SANDHURST CIR
20220208,3,PARK ON PRIVATE PROPERTY,30,1901 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,1001 SANDHURST CIR
20220208,3,PARK ON PRIVATE PROPERTY,30,1901 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,1001 SANDHURST CIR
20220208,3,PARK ON PRIVATE PROPERTY,30,1901 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,150 EAST LIBERTY ST
20220208,3,PARK ON PRIVATE PROPERTY,30,1001 SANDHURST CIR
20220208,3,PARK ON PRIVATE PROPERTY,30,1901 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,35 BASTION ST
20220208,3,PARK ON PRIVATE PROPERTY,30,275 YORKLAND RD
20220208,3,PARK ON PRIVATE PROPERTY,30,150 EAST LIBERTY ST
20220208,3,PARK ON PRIVATE PROPERTY,30,1001 SANDHURST CIR
20220208,3,PARK ON PRIVATE PROPERTY,30,1901 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,150 EAST LIBERTY ST
20220208,3,PARK ON PRIVATE PROPERTY,30,1001 SANDHURST CIR
20220208,3,PARK ON PRIVATE PROPERTY,30,1901 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,35 BASTION ST
20220208,3,PARK ON PRIVATE PROPERTY,30,150 EAST LIBERTY ST
20220208,3,PARK ON PRIVATE PROPERTY,30,1001 SANDHURST CIR
20220208,3,PARK ON PRIVATE PROPERTY,30,1901 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,35 BASTION ST
20220208,3,PARK ON PRIVATE PROPERTY,30,1001 SANDHURST CIR
20220208,3,PARK ON PRIVATE PROPERTY,30,275 YORKLAND RD
20220208,3,PARK ON PRIVATE PROPERTY,30,1901 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,30 ORDNANCE ST
20220208,3,PARK ON PRIVATE PROPERTY,30,275 YORKLAND RD
20220208,3,PARK ON PRIVATE PROPERTY,30,30 ORDNANCE ST
20220208,3,PARK ON PRIVATE PROPERTY,30,275 YORKLAND RD
20220208,3,PARK ON PRIVATE PROPERTY,30,30 ORDNANCE ST
20220208,3,PARK ON PRIVATE PROPERTY,30,30 ORDNANCE ST
20220208,3,PARK ON PRIVATE PROPERTY,30,58 MARINE PARADE DR
20220208,3,PARK ON PRIVATE PROPERTY,30,30 ORDNANCE ST
20220208,3,PARK ON PRIVATE PROPERTY,30,275 YORKLAND RD
20220208,3,PARK ON PRIVATE PROPERTY,30,30 ORDNANCE ST
20220208,3,PARK ON PRIVATE PROPERTY,30,30 ORDNANCE ST
20220208,3,PARK ON PRIVATE PROPERTY,30,275 YORKLAND RD
20220208,3,PARK ON PRIVATE PROPERTY,30,30 ORDNANCE ST
20220208,3,PARK ON PRIVATE PROPERTY,30,30 ORDNANCE ST
20220208,3,PARK ON PRIVATE PROPERTY,30,3231 EGLINTON AVE E
20220208,3,PARK ON PRIVATE PROPERTY,30,30 ORDNANCE ST
20220208,3,PARK ON PRIVATE PROPERTY,30,275 YORKLAND RD
20220208,3,PARK ON PRIVATE PROPERTY,30,1001 SANDHURST CIR
20220208,3,PARK ON PRIVATE PROPERTY,30,31 BALES AVE
20220208,3,PARK ON PRIVATE PROPERTY,30,30 ORDNANCE ST
20220208,3,PARK ON PRIVATE PROPERTY,30,30 ORDNANCE ST
20220208,3,PARK ON PRIVATE PROPERTY,30,1001 SANDHURST CIR
20220208,3,PARK ON PRIVATE PROPERTY,30,3231 EGLINTON AVE E
20220208,3,PARK ON PRIVATE PROPERTY,30,30 ORDNANCE ST
20220208,3,PARK ON PRIVATE PROPERTY,30,30 ORDNANCE ST
20220208,3,PARK ON PRIVATE PROPERTY,30,275 YORKLAND RD
20220208,3,PARK ON PRIVATE PROPERTY,30,1900 LAKE SHORE BLVD W
20220208,3,PARK ON PRIVATE PROPERTY,30,1001 SANDHURST CIR
20220208,3,PARK ON PRIVATE PROPERTY,30,10 HOGARTH AVENUE
20220208,3,PARK ON PRIVATE PROPERTY,30,1900 LAKE SHORE BLVD W
20220208,3,PARK ON PRIVATE PROPERTY,30,1001 SANDHURST CIR
20220208,3,PARK ON PRIVATE PROPERTY,30,1001 SANDHURST CIR
20220208,3,PARK ON PRIVATE PROPERTY,30,625 FINCH AVENUE WEST
20220208,3,PARK ON PRIVATE PROPERTY,30,2300 JANE STREET
20220208,3,PARK ON PRIVATE PROPERTY,30,1001 SANDHURST CIR
20220208,3,PARK ON PRIVATE PROPERTY,30,15 ZORRA ST
20220208,3,PARK ON PRIVATE PROPERTY,30,10 CANLISH RD
20220208,3,PARK ON PRIVATE PROPERTY,30,720 KENNEDY ROAD
20220208,3,PARK ON PRIVATE PROPERTY,30,1001 SANDHURST CIR
20220208,3,PARK ON PRIVATE PROPERTY,30,15 ZORRA ST
20220208,3,PARK ON PRIVATE PROPERTY,30,15 ZORRA ST
20220208,3,PARK ON PRIVATE PROPERTY,30,159 DUNDAS ST E
20220208,3,PARK ON PRIVATE PROPERTY,30,15 ZORRA ST
20220208,3,PARK ON PRIVATE PROPERTY,30,1001 SANDHURST CIR
20220208,3,PARK ON PRIVATE PROPERTY,30,35 HOLLYWOOD AVE
20220208,3,PARK ON PRIVATE PROPERTY,30,35 HOLLYWOOD AVE
20220208,3,PARK ON PRIVATE PROPERTY,30,15 ZORRA ST
20220208,3,PARK ON PRIVATE PROPERTY,30,15 ZORRA ST
20220208,3,PARK ON PRIVATE PROPERTY,30,720 KENNEDY ROAD
20220208,3,PARK ON PRIVATE PROPERTY,30,623 FINCH AVENUE WEST
20220208,3,PARK ON PRIVATE PROPERTY,30,1131 SANDHURST CIR
20220208,3,PARK ON PRIVATE PROPERTY,30,2200 JANE STREET
20220208,3,PARK ON PRIVATE PROPERTY,30,85 EMMETT AVE
20220208,3,PARK ON PRIVATE PROPERTY,30,85 EMMETT AVE
20220208,3,PARK ON PRIVATE PROPERTY,30,720 KENNEDY ROAD
20220208,3,PARK ON PRIVATE PROPERTY,30,1180 SANDHURST CIR
20220208,3,PARK ON PRIVATE PROPERTY,30,16 BLOORVIEW PL
20220208,3,PARK ON PRIVATE PROPERTY,30,1180 SANDHURST CIR
20220208,3,PARK ON PRIVATE PROPERTY,30,1555 ALBION RD
20220208,3,PARK ON PRIVATE PROPERTY,30,125 WESTERN BATTERY RD
20220208,3,PARK ON PRIVATE PROPERTY,30,125 WESTERN BATTERY RD
20220208,3,PARK ON PRIVATE PROPERTY,30,77 FINCH AVE E
20220208,3,PARK ON PRIVATE PROPERTY,30,120 PARLIAMENT ST
20220208,3,PARK ON PRIVATE PROPERTY,30,125 WESTERN BATTERY RD
20220208,3,PARK ON PRIVATE PROPERTY,30,77 FINCH AVE E
20220208,3,PARK ON PRIVATE PROPERTY,30,125 WESTERN BATTERY RD
20220208,3,PARK ON PRIVATE PROPERTY,30,6429 FINCH AVE W
20220208,3,PARK ON PRIVATE PROPERTY,30,7 MABELLE AVE
20220208,3,PARK ON PRIVATE PROPERTY,30,655 BROADVIEW AVENUE
20220208,3,PARK ON PRIVATE PROPERTY,30,7 MABELLE AVE
20220208,3,PARK ON PRIVATE PROPERTY,30,720 KENNEDY ROAD
20220208,3,PARK ON PRIVATE PROPERTY,30,7 MABELLE AVE
20220208,3,PARK ON PRIVATE PROPERTY,30,7 MABELLE AVE
20220208,3,PARK ON PRIVATE PROPERTY,30,70 MORNELLE COURT
20220208,3,PARK ON PRIVATE PROPERTY,30,655 BROADVIEW AVENUE
20220208,3,PARK ON PRIVATE PROPERTY,30,7 MABELLE AVE
20220208,3,PARK ON PRIVATE PROPERTY,30,6432 FINCH AVE W
20220208,3,PARK ON PRIVATE PROPERTY,30,6432 FINCH AVE W
20220208,3,PARK ON PRIVATE PROPERTY,30,5179 YONGE ST
20220208,3,PARK ON PRIVATE PROPERTY,30,5179 YONGE ST
20220208,3,PARK ON PRIVATE PROPERTY,30,195 BONIS AVE
20220208,3,PARK ON PRIVATE PROPERTY,30,1589 ALBION RD
20220208,3,PARK ON PRIVATE PROPERTY,30,195 BONIS AVE
20220208,3,PARK ON PRIVATE PROPERTY,30,55 EAST LIBERTY ST
20220208,3,PARK ON PRIVATE PROPERTY,30,330 MCCOWAN RD
20220208,3,PARK ON PRIVATE PROPERTY,30,195 BONIS AVE
20220208,3,PARK ON PRIVATE PROPERTY,30,55 EAST LIBERTY ST
20220208,3,PARK ON PRIVATE PROPERTY,30,1603 ALBION RD
20220208,3,PARK ON PRIVATE PROPERTY,30,330 MCCOWAN RD
20220208,3,PARK ON PRIVATE PROPERTY,30,195 BONIS AVE
20220208,3,PARK ON PRIVATE PROPERTY,30,195 BONIS AVE
20220208,3,PARK ON PRIVATE PROPERTY,30,1603 ALBION RD
20220208,3,PARK ON PRIVATE PROPERTY,30,1235 WILSON AVE
20220208,3,PARK ON PRIVATE PROPERTY,30,1235 WILSON AVE
20220208,3,PARK ON PRIVATE PROPERTY,30,1403 ROYAL YORK RD
20220208,3,PARK ON PRIVATE PROPERTY,30,1403 ROYAL YORK RD
20220208,3,PARK ON PRIVATE PROPERTY,30,1235 WILSON AVE
20220208,3,PARK ON PRIVATE PROPERTY,30,30 DENARDA ST
20220208,3,PARK ON PRIVATE PROPERTY,30,31 TIPPETT RD
20220208,3,PARK ON PRIVATE PROPERTY,30,31 TIPPETT RD
20220208,3,PARK ON PRIVATE PROPERTY,30,31 TIPPETT RD
20220208,3,PARK ON PRIVATE PROPERTY,30,31 TIPPETT RD
20220208,3,PARK ON PRIVATE PROPERTY,30,19 BATHURST ST
20220208,3,PARK ON PRIVATE PROPERTY,30,19 ROSEBANK DR
20220208,3,PARK ON PRIVATE PROPERTY,30,19 BATHURST ST
20220208,3,PARK ON PRIVATE PROPERTY,30,2180 YONGE ST
20220208,3,PARK ON PRIVATE PROPERTY,30,19 BATHURST ST
20220208,3,PARK ON PRIVATE PROPERTY,30,19 ROSEBANK DR
20220208,3,PARK ON PRIVATE PROPERTY,30,19 ROSEBANK DR
20220208,3,PARK ON PRIVATE PROPERTY,30,38 GRENVILLE ST
20220208,3,PARK ON PRIVATE PROPERTY,30,38 GRENVILLE ST
20220208,3,PARK ON PRIVATE PROPERTY,30,38 GRENVILLE ST
20220208,3,PARK ON PRIVATE PROPERTY,30,38 GRENVILLE ST
20220208,3,PARK ON PRIVATE PROPERTY,30,19 ROSEBANK DR
20220208,3,PARK ON PRIVATE PROPERTY,30,38 GRENVILLE ST
20220208,3,PARK ON PRIVATE PROPERTY,30,38 GRENVILLE ST
20220208,3,PARK ON PRIVATE PROPERTY,30,3434 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,3434 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,29 ROSEBANK DR
20220208,3,PARK ON PRIVATE PROPERTY,30,20 BRUYERES MEWS
20220208,3,PARK ON PRIVATE PROPERTY,30,3434 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,3434 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,3434 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,3434 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,29 ROSEBANK DR
20220208,3,PARK ON PRIVATE PROPERTY,30,3434 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,3434 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,3434 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,80 ALTON TOWERS CRCL
20220208,3,PARK ON PRIVATE PROPERTY,30,3434 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,3434 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,3434 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,455 ROSEWELL AVE
20220208,3,PARK ON PRIVATE PROPERTY,30,3434 WESTON RD
20220208,3,PARK ON PRIVATE PROPERTY,30,455 ROSEWELL AVE
20220208,3,PARK ON PRIVATE PROPERTY,30,28 ROSEBANK DR
20220208,3,PARK ON PRIVATE PROPERTY,30,455 ROSEWELL AVE
20220208,3,PARK ON PRIVATE PROPERTY,30,26 WELLINGTON ST E
20220208,3,PARK ON PRIVATE PROPERTY,30,365 DUNDAS STREET EAST
20220208,3,PARK ON PRIVATE PROPERTY,30,455 ROSEWELL AVE
20220208,3,PARK ON PRIVATE PROPERTY,30,627 THE WEST MALL
20220208,3,PARK ON PRIVATE PROPERTY,30,627 THE WEST MALL
20220208,3,PARK ON PRIVATE PROPERTY,30,627 THE WEST MALL
20220208,3,PARK ON PRIVATE PROPERTY,30,2 ARMEL COURT
20220208,3,PARK ON PRIVATE PROPERTY,30,627 THE WEST MALL
20220208,3,PARK ON PRIVATE PROPERTY,30,2 ARMEL COURT
20220208,3,PARK ON PRIVATE PROPERTY,30,2 ARMEL COURT
20220208,3,PARK ON PRIVATE PROPERTY,30,5 MARINER TER
20220208,3,PARK ON PRIVATE PROPERTY,30,625 THE WEST MALL
20220208,3,PARK ON PRIVATE PROPERTY,30,2 ARMEL COURT
20220208,3,PARK ON PRIVATE PROPERTY,30,625 THE WEST MALL
20220208,3,PARK ON PRIVATE PROPERTY,30,625 THE WEST MALL
20220208,3,PARK ON PRIVATE PROPERTY,30,625 THE WEST MALL
20220208,3,PARK ON PRIVATE PROPERTY,30,2 ARMEL COURT
20220208,3,PARK ON PRIVATE PROPERTY,30,625 THE WEST MALL
20220208,3,PARK ON PRIVATE PROPERTY,30,2 ARMEL COURT
20220208,3,PARK ON PRIVATE PROPERTY,30,18 KENASTON GDNS
20220208,3,PARK ON PRIVATE PROPERTY,30,18 KENASTON GDNS
20220208,3,PARK ON PRIVATE PROPERTY,30,18 KENASTON GDNS
20220208,3,PARK ON PRIVATE PROPERTY,30,2 ARMEL COURT
20220208,3,PARK ON PRIVATE PROPERTY,30,30 GLOUCESTER STREET
20220208,3,PARK ON PRIVATE PROPERTY,30,255 VILLAGE GREEN SQ
20220208,3,PARK ON PRIVATE PROPERTY,30,38 IANNUZZI ST
20220208,3,PARK ON PRIVATE PROPERTY,30,38 IANNUZZI ST
20220208,3,PARK ON PRIVATE PROPERTY,30,130 NEPTUNE DRIVE
20220208,3,PARK ON PRIVATE PROPERTY,30,38 IANNUZZI ST
20220208,3,PARK ON PRIVATE PROPERTY,30,1 ARBOR DELL RD
20220208,3,PARK ON PRIVATE PROPERTY,30,1 ARBOR DELL RD
20220208,3,PARK ON PRIVATE PROPERTY,30,1 ARBOR DELL RD
20220208,3,PARK ON PRIVATE PROPERTY,30,1 ARBOR DELL RD
20220208,3,PARK ON PRIVATE PROPERTY,30,1 ARBOR DELL RD
20220208,3,PARK ON PRIVATE PROPERTY,30,511 THE WEST MALL
20220208,3,PARK ON PRIVATE PROPERTY,30,30 NIAGARA ST
20220208,3,PARK ON PRIVATE PROPERTY,30,1 ARBOR DELL RD
20220208,3,PARK ON PRIVATE PROPERTY,30,1 ARBOR DELL RD
20220208,3,PARK ON PRIVATE PROPERTY,30,511 THE WEST MALL
20220208,3,PARK ON PRIVATE PROPERTY,30,1571 SANDHURST CRCL
20220208,3,PARK ON PRIVATE PROPERTY,30,1800 SHEPPARD AVE E
20220208,3,PARK ON PRIVATE PROPERTY,30,35 SARANAC BOULEVARD
20220208,3,PARK ON PRIVATE PROPERTY,30,51 MORECAMBE GATE
20220208,3,PARK ON PRIVATE PROPERTY,30,1800 SHEPPARD AVE E
20220208,3,PARK ON PRIVATE PROPERTY,30,1800 SHEPPARD AVE E
20220208,3,PARK ON PRIVATE PROPERTY,30,1800 SHEPPARD AVE E
20220208,3,PARK ON PRIVATE PROPERTY,30,1800 SHEPPARD AVE E
20220208,3,PARK ON PRIVATE PROPERTY,30,1 ARBOR DELL RD
20220208,3,PARK ON PRIVATE PROPERTY,30,1800 SHEPPARD AVE E
20220208,3,PARK ON PRIVATE PROPERTY,30,108 CHESTNUT ST
20220208,3,PARK ON PRIVATE PROPERTY,30,108 CHESTNUT ST
20220208,3,PARK ON PRIVATE PROPERTY,30,108 CHESTNUT ST
20220208,3,PARK ON PRIVATE PROPERTY,30,108 CHESTNUT ST
20220208,3,PARK ON PRIVATE PROPERTY,30,2239 EGLINTON AVE E
20220208,3,PARK ON PRIVATE PROPERTY,30,20 SHORE BREEZE DR
20220208,3,PARK ON PRIVATE PROPERTY,30,1338 YORK MILLS RD
20220208,3,PARK ON PRIVATE PROPERTY,30,20 SHORE BREEZE DR
20220208,3,PARK ON PRIVATE PROPERTY,30,20 SHORE BREEZE DR
20220208,3,PARK ON PRIVATE PROPERTY,30,2223 JANE ST
20220208,3,PARK ON PRIVATE PROPERTY,30,3520 DANFORTH AVE
20220208,3,PARK ON PRIVATE PROPERTY,30,44 LONGBOURNE DRIVE
20220208,3,PARK ON PRIVATE PROPERTY,30,3520 DANFORTH AVE
20220208,3,PARK ON PRIVATE PROPERTY,30,44 LONGBORNE DRIVE
20220208,3,PARK ON PRIVATE PROPERTY,30,18 MERTON STREET
20220208,3,PARK ON PRIVATE PROPERTY,30,44 LONGBOURNE DRIVE
